Order Date,"Order
Type",Seller Order ID,Order ID,Inventory,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net
"Tue, Feb 17",Dropship,113-5704223-3611467,01LJL63,,Delivered,1Z035H9G0300244079,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Tue, Feb 17",Dropship,114-2433942-7089007,01LJL7V,,"Delivered
Delivered","1Z81V6210363416163
1Z81V6210363416172",0,2,$48.99,$97.98,$34.99,$19.95 ,$113.02 ,$0.00,$16.20,$25.78,$67.76 ,,$45.26 ,,,,,,
"Tue, Feb 17",Dropship,112-7592034-8029857,"07BT936
07BT952",,"Delivered
Delivered
Delivered","1Z035H9H0300236639
1Z035H9H0300236577
1Z035H9H0300236586",0,3,$37.89,$113.67,$44.99,$23.80 ,$134.86 ,$0.00,$24.86,$20.58,$86.60 ,,$48.26 ,,,,,,
"Tue, Feb 17",Dropship,113-7109548-9433813,07BT98T,Item credit# 0188757 001,label,1Z035H9H0300236693,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Tue, Feb 17",Dropship,113-4723648-0057840,07BT99V,,"Delivered
Delivered","1Z035H9H0300236728
1Z035H9H0300236746",0,2,$37.90,$75.80,$34.99,$16.62 ,$94.17 ,$0.00,$16.20,$25.78,$67.76 ,,$26.41 ,,,,,,
"Tue, Feb 17",Dropship,114-3094170-6915404,25R2XS7,,Delivered,1Z5808E40368134859,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Tue, Feb 17",Dropship,113-7215130-5776224,"01LJQP4
01LJQQ9",,"Delivered
Delivered
Delivered
Delivered","1Z81V6210363445766
1Z81V6210363445775
1Z81V6210363442803
1Z81V6210363442821",0,4,$37.89,$151.56,$54.99,$30.98 ,$175.57 ,$0.00,$29.64,$20.39,$111.20 ,,$64.37 ,,,,,,
"Tue, Feb 17",Dropship,114-9782093-7593802,47Y3DD5,,Delivered,1Z5RE6980333064272,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Tue, Feb 17",Dropship,113-1632577-7673038,25R2X7Q,,Delivered,1Z5808E40368137534,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Tue, Feb 17",Dropship,113-4822256-7397810,25R2X8R,,Delivered,1Z5808E40368138588,0,1,$53.95,$53.95,$0.00,$8.09 ,$45.86 ,$0.00,$10.04,$34.79,$44.83 ,,$1.03 ,,,,,,
"Tue, Feb 17",Dropship,111-6898841-2356228,25R2X4Z,,Delivered,1Z5808E40368136928,0,1,$53.94,$53.94,$0.00,$8.09 ,$45.85 ,$0.00,$10.04,$34.79,$44.83 ,,$1.02 ,,,,,,
"Tue, Feb 17",Dropship,111-2206140-7993010,01LJNSZ,,"Delivered
Delivered","1Z81V6210363423280
1Z81V6210363423299",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,112-9099032-2670608,"07BVB83
07BVB9F",,"Delivered
Delivered
Delivered
Delivered","1Z035H9H0300237512
1Z035H9H0300237521
1Z035H9H0300237530
1Z035H9H0300237549",0,4,$53.95,$215.80,$74.99,$43.62 ,$247.17 ,$0.00,$26.40,$34.57,$164.68 ,,$82.49 ,,,,,,
"Tue, Feb 17",Dropship,114-3292464-5561861,25R2X5Z,,"Delivered
Delivered","1Z5808E40368137007
1Z5808E40368137016",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,114-0764272-3324253,21WTQ84,,Delivered,1Z0966FY0325008330,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,$10.04,$49.97,$60.01 ,,$3.23 ,,,,,,
"Tue, Feb 17",Dropship,114-1197537-2657860,01LJQPJ,,"Delivered
Delivered","1Z81V6210363436114
1Z81V6210363436123",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,112-7636042-5172209,276JQJ4,,Delivered,1ZV36W130326662091,0,1,$59.95,$59.95,$0.00,$8.99 ,$50.96 ,$0.00,$10.04,$40.58,$50.62 ,,$0.34 ,,,,,,
"Tue, Feb 17",Dropship,111-9278187-4961028,21WTRC9,,Delivered,1Z035H9C0300265125,0,1,$42.72,$42.72,$0.00,$6.41 ,$36.31 ,$0.00,$10.04,$18.37,$28.41 ,,$7.90 ,,,,,,
"Tue, Feb 17",Dropship,111-4928370-1440212,25R2YN9,,"Delivered
Delivered","1Z5808E40368140440
1Z5808E40368140459",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,113-4864635-4173807,276JQZC,,"Delivered
Delivered","1ZV36W130326661136
1ZV36W130326661145",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,114-7528211-2365869,276JQ2Z,,"Delivered
Delivered","1ZV36W130326660799
1ZV36W130326660806",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,111-6392471-8328267,47Y3D7F,,"Delivered
Delivered","1Z5RE6980333071684
1Z5RE6980333071693",0,2,$37.90,$75.80,$34.99,$16.62 ,$94.17 ,$0.00,$16.20,$25.78,$67.76 ,,$26.41 ,,,,,,
"Tue, Feb 17",Dropship,114-9744985-7528214,01LJPG9,,Delivered,1Z035H9F0300229570,0,1,$42.72,$42.72,$0.00,$6.41 ,$36.31 ,$0.00,$10.04,$18.37,$28.41 ,,$7.90 ,,,,,,
"Tue, Feb 17",Dropship,112-8773553-2857846,07BVC6Z,,Delivered,1Z0966F20340579050,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Tue, Feb 17",Dropship,114-4048053-7115424,276JPFT,,"Delivered
Delivered","1ZV36W130326647894
1ZV36W130326647901",0,2,$37.90,$75.80,$34.99,$16.62 ,$94.17 ,$0.00,$16.20,$25.78,$67.76 ,,$26.41 ,,,,,,
"Tue, Feb 17",Dropship,113-1455719-8886663,07BVCRS,,Delivered,1Z0966F20340574895,0,1,$43.49,$43.49,$0.00,$6.52 ,$36.97 ,$0.00,$10.04,$25.95,$35.99 ,,$0.98 ,,,,,,
"Tue, Feb 17",Dropship,112-1714483-9833057,01LJPFG,,"Delivered
Delivered
Delivered
Delivered","1Z81V6210363429944
1Z81V6210363429953
1Z81V6210363429962
1Z81V6210363429971",0,2,$69.49,$138.98,$29.99,$25.35 ,$143.62 ,$0.00,$10.48,$54.76,$120.00 ,,$23.62 ,,,,,,
"Tue, Feb 17",Dropship,113-2348294-1152248,47Y3DH2,,Delivered,1Z0966FY0325008652,0,1,$59.95,$59.95,$0.00,$8.99 ,$50.96 ,$0.00,$10.04,$40.58,$50.62 ,,$0.34 ,,,,,,
"Tue, Feb 17",Dropship,114-3766062-5296232,01LJN7Y,,Delivered,1Z035H9G0300245032,0,1,$37.89,$37.89,$0.00,$5.68 ,$32.21 ,$0.00,$10.04,$20.58,$30.62 ,,$1.59 ,,,,,,
"Tue, Feb 17",Dropship,112-7665860-5769853,47Y3DQV,,Delivered,1ZV36W130326655867,0,1,$41.99,$41.99,$0.00,$6.30 ,$35.69 ,$0.00,$10.04,$24.39,$34.43 ,,$1.26 ,,,,,,
"Tue, Feb 17",Dropship,114-9140729-6334664,25R2YLH,,Delivered,1Z5808E40368140413,0,1,$41.99,$41.99,$0.00,$6.30 ,$35.69 ,$0.00,$10.04,$24.39,$34.43 ,,$1.26 ,,,,,,
"Tue, Feb 17",Dropship,111-8791950-3359407,276JQ9B,,"Delivered
Delivered","1ZV36W130326662411
1ZV36W130326662439",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,114-9991612-8874653,01LJQPR,,"Delivered
Delivered","1Z81V6210363436418
1Z81V6210363436427",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,111-4180905-7285840,25R2ZXD,,"Delivered
Delivered","1Z5808E40368147247
1Z5808E40368147256",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,111-9683158-6557002,01LJQN5,,"Delivered
Delivered","1Z81V6210363435768
1Z81V6210363435777",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,112-1722460-0092209,25R2Z3J,,Delivered,1Z5808E40368149843,0,1,$37.78,$37.78,$0.00,$5.67 ,$32.11 ,$0.00,$10.04,$20.58,$30.62 ,,$1.49 ,,,,,,
"Tue, Feb 17",Dropship,112-1373035-1182614,25R2ZW9,,Delivered,1Z5808E40368147363,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 17",Dropship,111-2156424-0748227,01LJQRP,,Delivered,1Z81V6210363446238,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Tue, Feb 17",Dropship,111-2819117-8557051,276JRVG,,"Delivered
Delivered","1ZV36W130326666417
1ZV36W130326666426",0,1,$75.33,$75.33,$0.00,$11.30 ,$64.03 ,$0.00,$10.04,$54.76,$64.80 ,,($0.77),,,,,,
"Tue, Feb 17",Dropship,112-9136233-8071403,25R2Z97,,Delivered,1Z5808E40368148791,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 17",Dropship,111-1940530-5274669,07BVD4G,,"Delivered
Delivered","1Z0966F20340605833
1Z0966F20340605842",0,2,$38.49,$76.98,$34.99,$16.80 ,$95.17 ,$0.00,$16.20,$25.78,$67.76 ,,$27.41 ,,,,,,
"Tue, Feb 17",Dropship,113-4105188-2537839,07BVLZW,,"Delivered
Delivered","1Z0966F20340626338
1Z0966F20340626347",0,2,$51.49,$102.98,$34.99,$20.70 ,$117.27 ,$0.00,$13.40,$34.57,$82.54 ,,$34.73 ,,,,,,
"Tue, Feb 17",Dropship,113-5764484-0388230,07BVL2D,,Delivered,1Z0966F20340622001,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 17",Dropship,112-7980485-9222644,25R29FT,,Delivered,1Z5808E40368193572,0,1,$37.78,$37.78,$0.00,$5.67 ,$32.11 ,$0.00,$10.04,$20.58,$30.62 ,,$1.49 ,,,,,,
"Tue, Feb 17",Dropship,113-6738868-1922668,25R29G9,,Delivered,1Z5808E40368193581,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,113-5262429-1253812,25R27YP,,Delivered,1Z5808E40368182271,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 17",Dropship,111-5670054-4649055,25R27ZC,,Delivered,1Z5808E40368182888,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 17",Dropship,111-4739992-5170638,276JW9B,,Delivered,1ZV36W130326696037,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,112-5888307-6601055,276JW9Q,,Delivered,1ZV36W130326699098,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,114-2514635-8817858,25R272Y,,Delivered,1Z5808E40368185652,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Tue, Feb 17",Dropship,113-1396858-4269807,25R273B,,"Delivered
Delivered","1Z5808E40368185367
1Z5808E40368185376",0,2,$67.99,$135.98,$44.99,$27.15 ,$153.82 ,$0.00,$10.04,$46.81,$103.66 ,,$50.16 ,,,,,,
"Tue, Feb 17",Dropship,112-4213994-1802608,01LJYQQ,,"Delivered
Delivered","1Z81V6210363473806
1Z81V6210363473815",0,1,$76.49,$76.49,$0.00,$11.47 ,$65.02 ,$0.00,$10.04,$54.76,$64.80 ,,$0.22 ,,,,,,
"Tue, Feb 17",Dropship,114-8433335-7577854,01LJXBC,,Delivered,1Z0966F20340622798,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 17",Dropship,111-5300765-9732233,07BVNBT,,Delivered,1Z81V6210363466314,0,1,$74.50,$74.50,$0.00,$11.18 ,$63.33 ,$0.00,$10.04,$47.84,$57.88 ,,$5.45 ,,,,,,
"Tue, Feb 17",Dropship,112-0915687-3954669,07BVNDC,,"Delivered
Delivered
Delivered","1Z0966F20340625768
1Z0966F20340625777
1Z0966F20340625795",0,3,$38.15,$114.45,$34.99,$22.42 ,$127.02 ,$0.00,$16.12,$24.19,$88.69 ,,$38.33 ,,,,,,
"Tue, Feb 17",Dropship,111-9597573-9987436,07BVNDL,,"Delivered
Delivered","1Z0966F20340624563
1Z0966F20340624572",0,2,$52.99,$105.98,$34.99,$21.15 ,$119.82 ,$0.00,$13.40,$34.57,$82.54 ,,$37.28 ,,,,,,
"Tue, Feb 17",Dropship,112-7785678-7592205,276JXF7,,Delivered,1ZV36W130326699061,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,113-2009035-7026634,276JXGK,,"Delivered
Delivered","1ZV36W130326697732
1ZV36W130326697741",0,2,$48.99,$97.98,$34.99,$19.95 ,$113.02 ,$0.00,$16.20,$25.78,$67.76 ,,$45.26 ,,,,,,
"Tue, Feb 17",Dropship,114-1014722-5164206,01LJXF8,,Delivered,1Z81V6210363467108,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 17",Dropship,111-2735027-8217001,01LJXGT,,Delivered,1Z035H9G0300251641,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,112-4731741-7035464,21WTV6H,,Delivered,1Z0966FY0325027015,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 17",Dropship,112-6454863-0849011,47Y3J3D,,Delivered,1Z5RE6980333095757,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Tue, Feb 17",Dropship,113-2365742-6567405,07BVNLH,,"Delivered
Delivered","1Z0966F20340627051
1Z0966F20340627060",0,2,$49.99,$99.98,$34.99,$20.25 ,$114.72 ,$0.00,$10.04,$18.37,$46.78 ,,$67.94 ,,,,,,
"Tue, Feb 17",Dropship,112-1735592-3272264,07BVNLY,,Delivered,1Z0966F20340624385,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 17",Dropship,114-4826074-8637006,07BVNQF,,Delivered,1Z0966F20340622154,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Tue, Feb 17",Dropship,114-0347101-2884238,01LJXPT,,Delivered,1Z81V6210363463586,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 17",Dropship,111-8054281-5967424,47Y3J4Q,,Delivered,1Z5RE6980333095855,0,1,$54.95,$54.95,$0.00,$8.24 ,$46.71 ,$0.00,$10.04,$41.91,$51.95 ,,($5.24),,,,,,
"Tue, Feb 17",Dropship,112-6531800-3297010,21WTV77,,"Delivered
Delivered","1Z0966FY0325028327
1Z0966FY0325028336",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,$10.04,$18.37,$46.78 ,,$55.21 ,,,,,,
"Tue, Feb 17",Dropship,112-6867462-1263459,25R28CZ,,"Delivered
Delivered","1Z5808E40368184680
1Z5808E40368184699",0,2,$52.99,$105.98,$34.99,$21.15 ,$119.82 ,$0.00,$13.40,$34.57,$82.54 ,,$37.28 ,,,,,,
"Tue, Feb 17",Dropship,112-1890338-7213061,276JXPZ,,Delivered,1ZV36W130326698820,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Tue, Feb 17",Dropship,111-6354399-5235402,276JXQB,,Delivered,1ZV36W130326695216,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 17",Dropship,112-0883413-6831448,47Y3J5X,,"VDS
Delivered","440598210563
34K8698
47Y3J5X
Shipped",0,1,$63.95,$63.95,$0.00,$9.59 ,$54.36 ,$0.00,$0.00,$53.88,$53.88 ,,$0.48 ,,,,,,
"Tue, Feb 17",Dropship,112-2541440-0977012,"25R28GC
25R28JP
25R28KF",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z5808E40368189201
1Z5808E40368189210
1Z5808E40368189087
1Z5808E40368189096
1Z5808E40368188051
1Z5808E40368188060",0,6,$38.15,$228.90,$74.99,$45.58 ,$258.31 ,$0.00,$32.25,$24.19,$177.39 ,,$80.92 ,,,,,,
"Tue, Feb 17",Dropship,111-1742985-1261842,276JXLC,,Delivered,1ZV36W130326696742,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Wed, Feb 18",Dropship,112-5207380-9128253,07BVNND,,Delivered,1Z5808E40368185849,0,1,$74.50,$74.50,$0.00,$11.18 ,$63.33 ,$0.00,$10.04,$47.84,$57.88 ,,$5.45 ,,,,,,
"Wed, Feb 18",Dropship,113-5228636-2855468,01LJXJD,,"Delivered
Delivered
Delivered
Delivered","1Z035H9F0300234984
1Z035H9F0300234993
1Z035H9F0300235009
1Z035H9F0300235018",0,4,$38.60,$154.40,$54.99,$31.41 ,$177.98 ,$0.00,$15.60,$39.53,$173.72 ,,$4.26 ,,,,,,
"Wed, Feb 18",Dropship,113-5185799-8710664,276JXHF,,Delivered,1ZV36W130326695912,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Wed, Feb 18",Dropship,112-6304600-2837053,07BVNF5,,"Delivered
Delivered
Delivered","1Z0966F20340625722
1Z0966F20340625731
1Z0966F20340625740",0,3,$42.10,$126.30,$44.99,$25.69 ,$145.60 ,$0.00,$13.76,$18.37,$68.87 ,,$76.73 ,,,,,,
"Wed, Feb 18",Dropship,114-9783839-2740245,07BVND4,,Delivered,1Z0966F20340621780,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Wed, Feb 18",Dropship,114-5723717-7005829,07BVNB5,,Delivered,1Z0966F20340622672,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Wed, Feb 18",Dropship,113-2124854-3248266,"01LJW7T
01LJW9P",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z81V6210363463924
1Z81V6210363463933
1Z81V6210363463942
1Z81V6210363465842
1Z81V6210363465851
1Z81V6210363465860",0,6,$37.60,$225.60,$74.99,$45.09 ,$255.50 ,$0.00,$23.40,$39.86,$262.56 ,,($7.06),,,,,,
"Wed, Feb 18",Dropship,113-1494268-1349058,276JW9D,,Delivered,1ZV36W130326698124,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Wed, Feb 18",Dropship,114-2823878-0314629,25R27Y6,,Delivered,1Z5808E40368181969,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Wed, Feb 18",Dropship,113-9625845-7679439,01LJYPB,,Delivered,1Z81V6210363472656,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Wed, Feb 18",Dropship,114-7106938-9001856,07BVNG2,,Delivered,1Z0966F20340623055,0,1,$59.98,$59.98,$0.00,$9.00 ,$50.98 ,$0.00,$10.04,$40.58,$50.62 ,,$0.36 ,,,,,,
"Wed, Feb 18",Dropship,113-0824248-1777026,01LJY8V,,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z81V6210363473628
1Z81V6210363473637
1Z81V6210363473646
1Z81V6210363473655
1Z81V6210363473664
1Z81V6210363473673",0,3,$68.99,$206.97,$34.99,$36.29 ,$205.67 ,$0.00,$15.72,$54.76,$180.00 ,,$25.67 ,,,,,,
"Wed, Feb 18",Dropship,113-8497308-7448235,"07BVNFF
07BVNFZ",,"Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered
Delivered","1Z0966F20340624965
1Z0966F20340624974
1Z0966F20340624983
1Z0966F20340624992
1Z0966F20340622752
1Z0966F20340622761
1Z0966F20340622770
1Z0966F20340622789",0,8,$42.10,$336.80,$74.99,$61.77 ,$350.02 ,$0.00,$36.70,$18.37,$183.66 ,,$166.36 ,,,,,,
"Wed, Feb 18",Dropship,114-2405900-0884228,47Y3J2C,,Delivered,1Z5RE6980333095471,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Wed, Feb 18",Dropship,112-2251490-9719447,01LJW9G,,Delivered,1Z81V6210363465682,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Wed, Feb 18",Dropship,113-3053269-2259418,01LJW67,,Delivered,1Z035H9G0300251365,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Wed, Feb 18",Dropship,114-0751271-6217018,25R27Z3,,"Delivered
Delivered","1Z5808E40368182100
1Z5808E40368182128",0,2,$51.49,$102.98,$34.99,$20.70 ,$117.27 ,$0.00,$13.40,$34.57,$82.54 ,,$34.73 ,,,,,,
"Wed, Feb 18",Dropship,112-8362051-0685061,25R27ZN,,Delivered,1Z5808E40368182011,0,1,$45.49,$45.49,$0.00,$6.82 ,$38.67 ,$0.00,$10.04,$25.95,$35.99 ,,$2.68 ,,,,,,
"Wed, Feb 18",Dropship,113-0154808-4862617,25R27Y5,,"Delivered
Delivered","1Z5808E40368183485
1Z5808E40368183494",0,1,$79.49,$79.49,$0.00,$11.92 ,$67.57 ,$0.00,$10.04,$27.38,$37.42 ,,$30.15 ,,,,,,
"Wed, Feb 18",Dropship,113-3722263-6813824,276JW7L,,Delivered,1ZV36W130326699016,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Wed, Feb 18",Dropship,113-7181204-1379440,276JW6S,,Delivered,1ZV36W130326698008,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Wed, Feb 18",Dropship,112-5939782-1020229,07BVLZZ,,"Delivered
Delivered
Delivered
Delivered","1Z0966F20340624090
1Z0966F20340624107
1Z0966F20340624116
1Z0966F20340624125",0,4,$42.10,$168.40,$54.99,$33.51 ,$189.88 ,$0.00,$18.35,$18.37,$91.83 ,,$98.05 ,,,,,,
"Wed, Feb 18",Dropship,113-4471751-9709808,01LJXDQ,,"Delivered
Delivered","1Z81V6210363462827
1Z81V6210363462836",0,2,$39.10,$78.20,$34.99,$16.98 ,$96.21 ,$0.00,$10.04,$33.38,$76.80 ,,$19.41 ,,,,,,
"Wed, Feb 18",Dropship,111-5031324-3818653,276JXDG,,"Delivered
Delivered","1ZV36W130326698508
1ZV36W130326698517",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,$10.04,$18.37,$46.78 ,,$55.21 ,,,,,,
"Wed, Feb 18",Dropship,113-2364447-5546605,01LJXBQ,,Delivered,1Z81V6210363465413,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Wed, Feb 18",Dropship,114-7229603-7870667,25R29FF,,"Delivered
Delivered","1Z5808E40368194688
1Z5808E40368194697",0,2,$38.49,$76.98,$34.99,$16.80 ,$95.17 ,$0.00,$16.20,$25.78,$67.76 ,,$27.41 ,,,,,,
"Wed, Feb 18",Dropship,114-8430681-8004235,07BVNN4,,Delivered,1Z035H9H0300243149,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Wed, Feb 18",Dropship,111-0326340-0879472,276JXHJ,,Delivered,1ZV36W130326696902,0,1,$48.99,$48.99,$0.00,$7.35 ,$41.64 ,$0.00,$10.04,$25.95,$35.99 ,,$5.65 ,,,,,,
"Wed, Feb 18",Dropship,112-0888775-1529829,01LJXVJ,,Delivered,1Z035H9G0300252042,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Wed, Feb 18",Dropship,112-1568501-7659460,07BVNTX,,Delivered,1Z5808E40368189569,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Wed, Feb 18",Dropship,113-0584510-7170609,01LJXYJ,,"Delivered
Delivered","1Z035H9F0300235198
1Z035H9F0300235205",0,2,$38.49,$76.98,$34.99,$16.80 ,$95.17 ,$0.00,$16.20,$25.78,$67.76 ,,$27.41 ,,,,,,
