Order Date,"Order
Type",Seller Order ID,Order ID,,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net,Inventory
"Tue, Mar 10",Dropship,113-8565169-8193838,01LQWJ2,,"Delivered
Delivered","1Z81V6210364192537
1Z81V6210364192555",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 10",Dropship,113-3824560-0417813,07B28QT,,"Delivered
Delivered","1Z0966F20341646592
1Z0966F20341646609",0,2,$20.01,$40.02,$29.99,$10.50 ,$59.51 ,$0.00,10.04,18.43,$46.90 ,,$12.61 ,,,,,,,
"Tue, Mar 10",Dropship,112-1927730-5732269,01LQWZD,,"Delivered
Delivered","1Z035H9F0300346158
1Z035H9F0300346167",0,2,$45.05,$90.10,$29.99,$18.01 ,$102.08 ,$0.00,12.41,39.42,$91.25 ,,$10.83 ,,,,,,,
"Tue, Mar 10",Dropship,111-2927558-4720220,01LQWXQ,,"Delivered
Delivered
Delivered
Delivered","1Z035H9F0300346041
1Z035H9F0300346069
1Z035H9F0300346078
1Z035H9F0300346087",0,2,$69.49,$138.98,$29.99,$25.35 ,$143.62 ,$0.00,10.48,54.76,$120.00 ,,$23.62 ,,,,,,,
"Tue, Mar 10",Dropship,111-0728488-2184267,01LQWWK,,Delivered,1Z81V6210364210801,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,111-7950852-9976261,276PT2C,,Delivered,1ZV36W130327381928,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 10",Dropship,113-0729850-5357829,25R8DYT,,"Delivered
Delivered","1Z5808E40369065833
1Z5808E40369065842",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 10",Dropship,113-0978365-4674649,276PVJJ,,"Delivered
Delivered
Delivered","1ZV36W130327381295
1ZV36W130327381302
1ZV36W130327381311",0,3,$49.45,$148.35,$44.99,$29.00 ,$164.34 ,$0.00,13.76,18.37,$68.87 ,,$95.47 ,,,,,,,
"Tue, Mar 10",Dropship,113-0155166-5460229,01LQW87,,"Delivered
Delivered","1Z81V6210364207057
1Z81V6210364207066",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 10",Dropship,112-1503125-0015400,07B287K,,"Delivered
Delivered
Delivered
Delivered","1Z0966F20341660914
1Z0966F20341660923
1Z0966F20341660932
1Z0966F20341660941",0,4,$42.10,$168.40,$54.99,$33.51 ,$189.88 ,$0.00,18.35,18.37,$91.83 ,,$98.05 ,,,,,,,
"Tue, Mar 10",Dropship,111-3592232-1574604,07B287J,,Delivered,1Z0966F20341661388,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,111-3407551-5665061,25R8FS5,,"Delivered
Delivered","1Z5808E40369075135
1Z5808E40369075144",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 10",Dropship,113-8272518-5744249,25R8FQS,,Delivered,1Z5808E40369071933,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,112-2269697-4156256,21WXTKL,,Delivered,1Z0966FY0325392853,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,113-6623162-6629069,276PVN5,,Delivered,1ZV36W130327390641,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Tue, Mar 10",Dropship,112-2211277-2324241,07B2874,,Shipped,9205590184359800856212,0,1,$19.49,$19.49,$0.00,$2.92 ,$16.57 ,$0.00,10.04,6.36,$16.40 ,,$0.17 ,,,,,,,
"Tue, Mar 10",Dropship,114-1416647-7517860,47Y6FTH,,Delivered,1Z5RE6980333578235,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Tue, Mar 10",Dropship,112-5584975-1131449,01LQXHN,,Delivered,1Z81V6210364209466,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Tue, Mar 10",Dropship,111-1643619-7688204,01LQXRK,,"Delivered
Delivered","1Z035H9F0300346667
1Z035H9F0300346685",0,1,$69.50,$69.50,$0.00,$10.43 ,$59.08 ,$0.00,10.04,54.02,$64.06 ,,($4.99),,,,,,,
"Tue, Mar 10",Dropship,111-5399698-5145847,01LQTJF,,Delivered,1Z035H9G0300371548,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 10",Dropship,113-6983299-0409003,276PVVC,,Delivered,1ZV36W130327388565,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,114-1562729-4803462,01LQ62D,,Delivered,1Z81V6210364253702,0,5,$10.75,$53.75,$18.99,$10.91 ,$61.83 ,$0.00,10.04,6.14,$40.74 ,,$21.09 ,,,,,,,
"Tue, Mar 10",Dropship,111-4923242-7605856,276PZH2,,Delivered,1ZV36W130327408588,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,113-2762086-7435457,07B3JP5,,Delivered,1Z0966F20341698956,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 10",Dropship,112-9745876-7152218,276PZJC,,Delivered,1ZV36W130327406259,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Tue, Mar 10",Dropship,114-9353748-1415440,01LQ499,,DELAY,1Z035H9G0300379791,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,113-4344307-1017845,25R8LQ2,,Delivered,1Z5808E40369100562,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,114-4957089-9735452,01LQ54J,,Delivered,1Z81V6210364240298,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,111-0055370-7841005,21WXXNP,,Delivered,1Z0966FY0325407293,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 10",Dropship,114-3184809-5533011,01LQ4KG,,Delivered,1Z035H9G0300379031,0,1,$41.49,$41.49,$0.00,$6.22 ,$35.27 ,$0.00,10.04,14.53,$24.57 ,,$10.70 ,,,,,,,
"Tue, Mar 10",Dropship,113-6343072-7396217,276PZKV,,"Delivered
Delivered","1ZV36W130327413410
1ZV36W130327413429",0,2,$31.30,$62.60,$24.99,$13.14 ,$74.45 ,$0.00,10.04,27.38,$64.80 ,,$9.65 ,,,,,,,
"Tue, Mar 10",Dropship,112-7459723-3741015,21WXXSJ,,Delivered,1Z0966FY0325407588,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,113-8462635-9952238,21WXXS8,,Delivered,1Z035H9C0300427932,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,111-1254582-1856266,25R8L3Y,,Delivered,1Z5808E40369103961,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 10",Dropship,114-1797774-0630653,276PZS7,,Shipped,9205590114429704031426,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Tue, Mar 10",Dropship,112-7852578-5431411,25R8L4X,,"Delivered
Delivered","1Z5808E40369104246
1Z5808E40369104255",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,16.2,25.78,$67.76 ,,$44.41 ,,,,,,,
"Tue, Mar 10",Dropship,111-1974053-6884201,47Y6JWB,,"Delivered
Delivered","1Z5RE6980333595609
1Z5RE6980333595618",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Tue, Mar 10",Dropship,111-4335315-5715444,25R8L54,,Delivered,1Z5808E40369103701,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Tue, Mar 10",Dropship,113-8476186-4885041,01LQ4YR,,Delivered,1Z81V6210364230049,0,1,$42.69,$42.69,$0.00,$6.40 ,$36.29 ,$0.00,10.04,23.13,$33.17 ,,$3.12 ,,,,,,,
"Tue, Mar 10",Dropship,113-2745307-0920266,"21WXXV5
21WXXWH",,"Delivered
Delivered
Delivered","1Z035H9C0300428039
1Z035H9C0300428084
1Z035H9C0300428066",0,3,$33.39,$100.17,$44.99,$21.77 ,$123.39 ,$0.00,26.24,25.78,$103.58 ,,$19.81 ,,,,,,,
"Tue, Mar 10",Dropship,114-6879193-0364231,07B3JQY,,Delivered,1Z0966F20341698554,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Tue, Mar 10",Dropship,114-9638201-8013044,01LQ43F,,Returned,1Z035H9F0300351053,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,112-0446230-9405838,07B3HLD,,Delivered,"1Z0966F2YW41684847
07B3HLD",0,1,$31.99,$31.99,$0.00,$4.80 ,$27.19 ,$0.00,10.04,8.79,$18.83 ,,$8.36 ,,,,,,,
"Wed, Mar 11",Dropship,113-8504327-9947421,07B3HG7,,Delivered,1Z035H9H0300361717,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,112-3587614-2206652,276PZV9,,Delivered,1ZV36W130327412537,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Wed, Mar 11",Dropship,111-9543577-4909045,276PZWT,,"Delivered
Delivered","1ZV36W130327413581
1ZV36W130327413590",0,2,$49.45,$98.90,$34.99,$20.08 ,$113.81 ,$0.00,10.04,18.37,$46.78 ,,$67.03 ,,,,,,,
"Wed, Mar 11",Dropship,112-7119901-2717028,276PZXB,,Delivered,1ZV36W130327413287,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,111-5320287-7152232,25R8L92,,Delivered,1Z5808E40369105325,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 11",Dropship,114-5296994-6660201,01LQ44W,,Delivered,1Z035H9G0300379602,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,111-3460795-9221055,25R8NBW,,Delivered,1Z5808E40369104424,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Wed, Mar 11",Dropship,112-7581646-4645845,07B3HLS,,"Delivered
Delivered","1Z035H9H0300361762
1Z035H9H0300361771",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Wed, Mar 11",Dropship,112-3613372-8598634,01LQ44N,,Delivered,1Z035H9F0300351071,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,112-2861371-5813046,01LQ43K,,"Delivered
Delivered
Delivered","1Z035H9G0300379531
1Z035H9G0300379540
1Z035H9G0300379568",0,3,$37.25,$111.75,$44.99,$23.51 ,$133.23 ,$0.00,13.76,18.37,$68.87 ,,$64.36 ,,,,,,,
"Wed, Mar 11",Dropship,111-0119772-7065814,"01LQ42X
01LQ428",,"Delivered
Delivered
Delivered
Delivered
Delivered","1Z81V6210364229908
1Z81V6210364229917
1Z81V6210364229926
1Z81V6210364229935
1Z81V6210364230209
1Z81V6210364230218",0,6,$37.25,$223.50,$64.99,$43.27 ,$245.22 ,$0.00,28.39,18.37,$138.61 ,,$106.61 ,,,,,,,
"Wed, Mar 11",Dropship,113-5623148-3747412,01LQ4ZT,,Delivered,1Z81V6210364230423,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 11",Dropship,111-3940274-3467469,01LQ4YV,,Delivered,1Z81V6210364230003,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-3282754-4145826,07B3HF4,,Delivered,1Z035H9H0300361655,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,114-6771769-1916201,01LQ4X2,,Delivered,1Z81V6210364229453,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,112-7509625-2321024,01LQ4XQ,,"Delivered
Delivered","1Z035H9G0300379415
1Z035H9G0300379424",0,2,$37.75,$75.50,$34.99,$16.57 ,$93.92 ,$0.00,14.82,20.39,$55.60 ,,$38.32 ,,,,,,,
"Wed, Mar 11",Dropship,111-3102939-2749828,25R8PHH,,"Delivered
Delivered","1Z0966F20341697028
1Z0966F20341697037",0,2,$15.01,$30.02,$18.99,$7.35 ,$41.66 ,$0.00,10.04,12.42,$34.88 ,,$6.78 ,,,,,,,
"Wed, Mar 11",Dropship,111-9328463-7909844,07B3HP8,,Delivered,1Z035H9H0300361833,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,111-8723294-2576207,276PZ2B,,"Delivered
Delivered","1ZV36W130327413152
1ZV36W130327413161",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,16.2,25.78,$67.76 ,,$29.96 ,,,,,,,
"Wed, Mar 11",Dropship,113-8012342-4665021,276PZ26,,Delivered,1ZV36W130327413750,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Wed, Mar 11",Dropship,111-9687704-3028260,25R8NFB,,Delivered,1Z5808E40369105512,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,112-3172835-2422626,07B3HQL,,Delivered,1Z0966F20341690927,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-4559557-2033853,276P2SZ,,"Delivered
Delay
Delay
label
label","1ZV36W130327416677
1ZV36W130327416686
1ZV36W130327416695
1ZV36W130327416702
1ZV36W130327416711",0,5,$18.99,$94.95,$34.99,$19.49 ,$110.45 ,$0.00,10.04,20.08,$110.44 ,,$0.01 ,,,,,,,
"Wed, Mar 11",Dropship,113-5130876-3877848,07B3HPR,,Delivered,1Z0966F20341683033,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,112-4997727-4299448,01LQ4X4,,Delivered,1Z81V6210364230352,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,111-1058549-5099465,25R8L5D,,Delivered,1Z5808E40369104620,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,111-7976503-3752232,01LQ4XF,,Delivered,1Z035H9F0300350983,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,113-3247525-0275416,01LQ4WL,,Delivered,1Z81V6210364229551,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,111-5917803-2952253,01LQ4WD,,Delivered,1Z81V6210364229524,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,111-0024009-1620250,01LQ4VT,,Delivered,1Z035H9F0300350947,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,111-2389660-7771448,276PZRG,,"Delivered
Delivered","1ZV36W130327413876
1ZV36W130327413885",0,2,$37.25,$74.50,$34.99,$16.42 ,$93.07 ,$0.00,10.04,18.37,$46.78 ,,$46.29 ,,,,,,,
"Wed, Mar 11",Dropship,112-6007804-5712208,01LQ4TB,,Delivered,1Z81V6210364230316,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,112-3959947-1338613,01LQ4SG,,Delivered,1Z035H9F0300350769,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,114-7188685-7491442,01LQ4RW,,Delivered,1Z81V6210364229033,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,111-0005860-8768235,01LQ4RC,,Delivered,1Z81V6210364229702,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-2280547-2088241,01LQ55J,,Delivered,1Z81V6210364240654,0,1,$48.45,$48.45,$0.00,$7.27 ,$41.18 ,$0.00,10.04,18.37,$28.41 ,,$12.77 ,,,,,,,
"Wed, Mar 11",Dropship,112-0936605-4902646,01LQ4PP,,Delivered,1Z81V6210364227179,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-9724088-8030601,276PZLP,,Delivered,1ZV36W130327407392,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,112-8508588-2455451,25R8LTG,,Delivered,1Z5808E40369100464,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,114-1486924-8072257,01LQ4KD,,Delivered,1Z035H9F0300350367,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,114-1119962-8804266,01LQ4WN,,Delivered,1Z81V6210364229800,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,114-6461136-3575445,47Y6JT9,,Delivered,1Z5RE6980333595707,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Wed, Mar 11",Dropship,111-0273024-4474646,01LQ4V4,,Delivered,1Z035H9F0300350956,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,113-3105873-4079460,01LQ486,,Delivered,1Z81V6210364234027,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,114-7703889-4973830,07B3G9C,,Delivered,1Z0966F20341685915,0,1,$44.49,$44.49,$0.00,$6.67 ,$37.82 ,$0.00,10.04,25.95,$35.99 ,,$1.83 ,,,,,,,
"Wed, Mar 11",Dropship,112-4102186-5869001,276PZNW,,"Delivered
Delivered
Delivered","1ZV36W130327412359
1ZV36W130327412368
1ZV36W130327412377",0,3,$33.00,$99.00,$34.99,$20.10 ,$113.89 ,$0.00,13.76,18.37,$68.87 ,,$45.02 ,,,,,,,
"Wed, Mar 11",Dropship,113-6666222-9466644,276PZNL,,Delivered,1ZV36W130327409756,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-5395878-4057810,07B3G4Z,,Delivered,1Z035H9H0300361413,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,112-6111401-7041012,07B3G37,,Delivered,1Z0966F20341683506,0,1,$49.45,$49.45,$0.00,$7.42 ,$42.03 ,$0.00,10.04,18.37,$28.41 ,,$13.62 ,,,,,,,
"Wed, Mar 11",Dropship,112-7844285-9034646,01LQ4LY,,Delivered,1Z81V6210364227008,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,111-7861685-4198626,276PZJW,,Delivered,1ZV36W130327410682,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,112-5538560-5626623,21WXXNL,,Delivered,1Z0966FY0325407284,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,114-9559987-4101047,276PZH9,,Delivered,1ZV36W130327408417,0,1,$41.99,$41.99,$0.00,$6.30 ,$35.69 ,$0.00,10.04,23.13,$33.17 ,,$2.52 ,,,,,,,
"Wed, Mar 11",Dropship,112-0961472-1220252,01LQ4HP,,Delivered,1Z035H9G0300378925,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,114-9355114-8065811,47Y6JPV,,Delivered,1Z5RE6980333596019,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 11",Dropship,113-6049467-5249857,21WXXNT,,"Delivered
Delivered","1ZV36W130327409050
1ZV36W130327409069",0,2,$37.25,$74.50,$34.99,$16.42 ,$93.07 ,$0.00,10.04,18.37,$46.78 ,,$46.29 ,,,,,,,
"Wed, Mar 11",Dropship,113-0727749-4477850,276PZNB,,"Delivered
Delivered","1ZV36W130327407463
1ZV36W130327407472",0,2,$33.10,$66.20,$24.99,$13.68 ,$77.51 ,$0.00,10.04,18.37,$46.78 ,,$30.73 ,,,,,,,
"Wed, Mar 11",Dropship,111-3241140-2975408,07B3G6V,,Delivered,1Z035H9H0300361477,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,10.04,25.95,$35.99 ,,$5.23 ,,,,,,,
"Wed, Mar 11",Dropship,113-4547650-7209060,01LQ4R4,,Delivered,1Z035H9F0300350778,0,1,$37.25,$37.25,$0.00,$5.59 ,$31.66 ,$0.00,10.04,18.37,$28.41 ,,$3.25 ,,,,,,,
"Wed, Mar 11",Dropship,111-7390884-5123424,01LQ4RQ,,Delivered,1Z035H9G0300379264,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 11",Dropship,111-7112198-3098610,01LQ4S3,,Delivered,1Z035H9F0300350796,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,113-1562253-0889826,07B3HBT,,Delivered,1Z0966F20341685620,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,10.04,25.95,$35.99 ,,$3.32 ,,,,,,,
"Wed, Mar 11",Dropship,114-3114559-8754607,01LQ4T7,,Delivered,1Z035H9G0300379344,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,111-5958336-8359423,07B3HC7,,Delivered,1Z035H9H0300361600,0,1,$35.95,$35.95,$0.00,$5.39 ,$30.56 ,$0.00,10.04,18.37,$28.41 ,,$2.15 ,,,,,,,
"Wed, Mar 11",Dropship,112-1926769-3936233,01LQ547,,"Delivered
Delivered
Delivered","1Z81V6210364240396
1Z81V6210364240403
1Z81V6210364240412",0,3,$42.10,$126.30,$44.99,$25.69 ,$145.60 ,$0.00,13.76,18.37,$68.87 ,,$76.73 ,,,,,,,
"Wed, Mar 11",Dropship,113-9065438-9973806,07B3HLY,,Delivered,1Z0966F20341685273,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,10.04,18.37,$28.41 ,,$11.53 ,,,,,,,
"Wed, Mar 11",Dropship,114-2582788-7240260,01LQ54Y,,Delivered,1Z81V6210364239120,0,1,$45.95,$45.95,$0.00,$6.89 ,$39.06 ,$0.00,10.04,25.71,$35.75 ,,$3.31 ,,,,,,,
